water_type,wavelength_nm,quantity,value_per_m,unit,status,note
3C,404,a,0.234,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,404,b,0.711,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,405,a,0.234,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,405,b,0.71,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,406,a,0.235,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,406,b,0.71,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,407,a,0.235,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,407,b,0.709,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,408,a,0.235,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,408,b,0.708,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,409,a,0.235,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,409,b,0.708,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,410,a,0.235,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,410,b,0.707,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,411,a,0.235,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,411,b,0.707,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,412,a,0.235,1/m,ok,
3C,412,b,0.706,1/m,ok,
3C,413,a,0.235,1/m,ok,
3C,413,b,0.706,1/m,ok,
3C,414,a,0.235,1/m,ok,
3C,414,b,0.705,1/m,ok,
3C,415,a,0.234,1/m,ok,
3C,415,b,0.705,1/m,ok,
3C,416,a,0.234,1/m,ok,
3C,416,b,0.704,1/m,ok,
3C,417,a,0.234,1/m,ok,
3C,417,b,0.703,1/m,ok,
3C,418,a,0.234,1/m,ok,
3C,418,b,0.703,1/m,ok,
3C,419,a,0.233,1/m,ok,
3C,419,b,0.702,1/m,ok,
3C,420,a,0.233,1/m,ok,
3C,420,b,0.702,1/m,ok,
3C,421,a,0.232,1/m,ok,
3C,421,b,0.701,1/m,ok,
3C,422,a,0.23,1/m,ok,
3C,422,b,0.701,1/m,ok,
3C,423,a,0.229,1/m,ok,
3C,423,b,0.7,1/m,ok,
3C,424,a,0.228,1/m,ok,
3C,424,b,0.7,1/m,ok,
3C,425,a,0.228,1/m,ok,
3C,425,b,0.699,1/m,ok,
3C,426,a,0.227,1/m,ok,
3C,426,b,0.699,1/m,ok,
3C,427,a,0.227,1/m,ok,
3C,427,b,0.698,1/m,ok,
3C,428,a,0.227,1/m,ok,
3C,428,b,0.697,1/m,ok,
3C,429,a,0.228,1/m,ok,
3C,429,b,0.697,1/m,ok,
3C,430,a,0.228,1/m,ok,
3C,430,b,0.696,1/m,ok,
3C,431,a,0.227,1/m,ok,
3C,431,b,0.696,1/m,ok,
3C,432,a,0.227,1/m,ok,
3C,432,b,0.695,1/m,ok,
3C,433,a,0.226,1/m,ok,
3C,433,b,0.695,1/m,ok,
3C,434,a,0.225,1/m,ok,
3C,434,b,0.694,1/m,ok,
3C,435,a,0.224,1/m,ok,
3C,435,b,0.694,1/m,ok,
3C,436,a,0.223,1/m,ok,
3C,436,b,0.693,1/m,ok,
3C,437,a,0.222,1/m,ok,
3C,437,b,0.693,1/m,ok,
3C,438,a,0.222,1/m,ok,
3C,438,b,0.692,1/m,ok,
3C,439,a,0.221,1/m,ok,
3C,439,b,0.692,1/m,ok,
3C,440,a,0.22,1/m,ok,
3C,440,b,0.691,1/m,ok,
3C,441,a,0.218,1/m,ok,
3C,441,b,0.691,1/m,ok,
3C,442,a,0.216,1/m,ok,
3C,442,b,0.69,1/m,ok,
3C,443,a,0.214,1/m,ok,
3C,443,b,0.69,1/m,ok,
3C,444,a,0.212,1/m,ok,
3C,444,b,0.689,1/m,ok,
3C,445,a,0.209,1/m,ok,
3C,445,b,0.689,1/m,ok,
3C,446,a,0.207,1/m,ok,
3C,446,b,0.688,1/m,ok,
3C,447,a,0.205,1/m,ok,
3C,447,b,0.688,1/m,ok,
3C,448,a,0.203,1/m,ok,
3C,448,b,0.687,1/m,ok,
3C,449,a,0.201,1/m,ok,
3C,449,b,0.687,1/m,ok,
3C,450,a,0.2,1/m,ok,
3C,450,b,0.686,1/m,ok,
3C,451,a,0.198,1/m,ok,
3C,451,b,0.686,1/m,ok,
3C,452,a,0.196,1/m,ok,
3C,452,b,0.685,1/m,ok,
3C,453,a,0.195,1/m,ok,
3C,453,b,0.685,1/m,ok,
3C,454,a,0.193,1/m,ok,
3C,454,b,0.684,1/m,ok,
3C,455,a,0.191,1/m,ok,
3C,455,b,0.684,1/m,ok,
3C,456,a,0.19,1/m,ok,
3C,456,b,0.683,1/m,ok,
3C,457,a,0.189,1/m,ok,
3C,457,b,0.683,1/m,ok,
3C,458,a,0.187,1/m,ok,
3C,458,b,0.682,1/m,ok,
3C,459,a,0.187,1/m,ok,
3C,459,b,0.682,1/m,ok,
3C,460,a,0.186,1/m,ok,
3C,460,b,0.681,1/m,ok,
3C,461,a,0.185,1/m,ok,
3C,461,b,0.681,1/m,ok,
3C,462,a,0.184,1/m,ok,
3C,462,b,0.681,1/m,ok,
3C,463,a,0.182,1/m,ok,
3C,463,b,0.68,1/m,ok,
3C,464,a,0.181,1/m,ok,
3C,464,b,0.68,1/m,ok,
3C,465,a,0.18,1/m,ok,
3C,465,b,0.679,1/m,ok,
3C,466,a,0.179,1/m,ok,
3C,466,b,0.679,1/m,ok,
3C,467,a,0.178,1/m,ok,
3C,467,b,0.678,1/m,ok,
3C,468,a,0.176,1/m,ok,
3C,468,b,0.678,1/m,ok,
3C,469,a,0.175,1/m,ok,
3C,469,b,0.677,1/m,ok,
3C,470,a,0.174,1/m,ok,
3C,470,b,0.677,1/m,ok,
3C,471,a,0.173,1/m,ok,
3C,471,b,0.676,1/m,ok,
3C,472,a,0.171,1/m,ok,
3C,472,b,0.676,1/m,ok,
3C,473,a,0.17,1/m,ok,
3C,473,b,0.675,1/m,ok,
3C,474,a,0.168,1/m,ok,
3C,474,b,0.675,1/m,ok,
3C,475,a,0.166,1/m,ok,
3C,475,b,0.675,1/m,ok,
3C,476,a,0.165,1/m,ok,
3C,476,b,0.674,1/m,ok,
3C,477,a,0.164,1/m,ok,
3C,477,b,0.674,1/m,ok,
3C,478,a,0.162,1/m,ok,
3C,478,b,0.673,1/m,ok,
3C,479,a,0.161,1/m,ok,
3C,479,b,0.673,1/m,ok,
3C,480,a,0.16,1/m,ok,
3C,480,b,0.672,1/m,ok,
3C,481,a,0.159,1/m,ok,
3C,481,b,0.672,1/m,ok,
3C,482,a,0.158,1/m,ok,
3C,482,b,0.671,1/m,ok,
3C,483,a,0.157,1/m,ok,
3C,483,b,0.671,1/m,ok,
3C,484,a,0.156,1/m,ok,
3C,484,b,0.671,1/m,ok,
3C,485,a,0.155,1/m,ok,
3C,485,b,0.67,1/m,ok,
3C,486,a,0.154,1/m,ok,
3C,486,b,0.67,1/m,ok,
3C,487,a,0.153,1/m,ok,
3C,487,b,0.669,1/m,ok,
3C,488,a,0.153,1/m,ok,
3C,488,b,0.669,1/m,ok,
3C,489,a,0.152,1/m,ok,
3C,489,b,0.668,1/m,ok,
3C,490,a,0.152,1/m,ok,
3C,490,b,0.668,1/m,ok,
3C,491,a,0.151,1/m,ok,
3C,491,b,0.668,1/m,ok,
3C,492,a,0.15,1/m,ok,
3C,492,b,0.667,1/m,ok,
3C,493,a,0.149,1/m,ok,
3C,493,b,0.667,1/m,ok,
3C,494,a,0.148,1/m,ok,
3C,494,b,0.666,1/m,ok,
3C,495,a,0.147,1/m,ok,
3C,495,b,0.666,1/m,ok,
3C,496,a,0.146,1/m,ok,
3C,496,b,0.665,1/m,ok,
3C,497,a,0.146,1/m,ok,
3C,497,b,0.665,1/m,ok,
3C,498,a,0.145,1/m,ok,
3C,498,b,0.665,1/m,ok,
3C,499,a,0.144,1/m,ok,
3C,499,b,0.664,1/m,ok,
3C,500,a,0.144,1/m,ok,
3C,500,b,0.664,1/m,ok,
3C,501,a,0.143,1/m,ok,
3C,501,b,0.663,1/m,ok,
3C,502,a,0.143,1/m,ok,
3C,502,b,0.663,1/m,ok,
3C,503,a,0.142,1/m,ok,
3C,503,b,0.662,1/m,ok,
3C,504,a,0.141,1/m,ok,
3C,504,b,0.662,1/m,ok,
3C,505,a,0.141,1/m,ok,
3C,505,b,0.662,1/m,ok,
3C,506,a,0.14,1/m,ok,
3C,506,b,0.661,1/m,ok,
3C,507,a,0.14,1/m,ok,
3C,507,b,0.661,1/m,ok,
3C,508,a,0.14,1/m,ok,
3C,508,b,0.66,1/m,ok,
3C,509,a,0.139,1/m,ok,
3C,509,b,0.66,1/m,ok,
3C,510,a,0.139,1/m,ok,
3C,510,b,0.66,1/m,ok,
3C,511,a,0.139,1/m,ok,
3C,511,b,0.659,1/m,ok,
3C,512,a,0.138,1/m,ok,
3C,512,b,0.659,1/m,ok,
3C,513,a,0.138,1/m,ok,
3C,513,b,0.658,1/m,ok,
3C,514,a,0.138,1/m,ok,
3C,514,b,0.658,1/m,ok,
3C,515,a,0.137,1/m,ok,
3C,515,b,0.658,1/m,ok,
3C,516,a,0.137,1/m,ok,
3C,516,b,0.657,1/m,ok,
3C,517,a,0.137,1/m,ok,
3C,517,b,0.657,1/m,ok,
3C,518,a,0.137,1/m,ok,
3C,518,b,0.656,1/m,ok,
3C,519,a,0.136,1/m,ok,
3C,519,b,0.656,1/m,ok,
3C,520,a,0.136,1/m,ok,
3C,520,b,0.656,1/m,ok,
3C,521,a,0.135,1/m,ok,
3C,521,b,0.655,1/m,ok,
3C,522,a,0.135,1/m,ok,
3C,522,b,0.655,1/m,ok,
3C,523,a,0.133,1/m,ok,
3C,523,b,0.654,1/m,ok,
3C,524,a,0.132,1/m,ok,
3C,524,b,0.654,1/m,ok,
3C,525,a,0.132,1/m,ok,
3C,525,b,0.654,1/m,ok,
3C,526,a,0.131,1/m,ok,
3C,526,b,0.653,1/m,ok,
3C,527,a,0.13,1/m,ok,
3C,527,b,0.653,1/m,ok,
3C,528,a,0.129,1/m,ok,
3C,528,b,0.653,1/m,ok,
3C,529,a,0.129,1/m,ok,
3C,529,b,0.652,1/m,ok,
3C,530,a,0.128,1/m,ok,
3C,530,b,0.652,1/m,ok,
3C,531,a,0.128,1/m,ok,
3C,531,b,0.651,1/m,ok,
3C,532,a,0.128,1/m,ok,
3C,532,b,0.651,1/m,ok,
3C,533,a,0.128,1/m,ok,
3C,533,b,0.651,1/m,ok,
3C,534,a,0.127,1/m,ok,
3C,534,b,0.65,1/m,ok,
3C,535,a,0.127,1/m,ok,
3C,535,b,0.65,1/m,ok,
3C,536,a,0.127,1/m,ok,
3C,536,b,0.65,1/m,ok,
3C,537,a,0.127,1/m,ok,
3C,537,b,0.649,1/m,ok,
3C,538,a,0.127,1/m,ok,
3C,538,b,0.649,1/m,ok,
3C,539,a,0.127,1/m,ok,
3C,539,b,0.648,1/m,ok,
3C,540,a,0.127,1/m,ok,
3C,540,b,0.648,1/m,ok,
3C,541,a,0.126,1/m,ok,
3C,541,b,0.648,1/m,ok,
3C,542,a,0.126,1/m,ok,
3C,542,b,0.647,1/m,ok,
3C,543,a,0.126,1/m,ok,
3C,543,b,0.647,1/m,ok,
3C,544,a,0.127,1/m,ok,
3C,544,b,0.647,1/m,ok,
3C,545,a,0.127,1/m,ok,
3C,545,b,0.646,1/m,ok,
3C,546,a,0.127,1/m,ok,
3C,546,b,0.646,1/m,ok,
3C,547,a,0.127,1/m,ok,
3C,547,b,0.645,1/m,ok,
3C,548,a,0.127,1/m,ok,
3C,548,b,0.645,1/m,ok,
3C,549,a,0.127,1/m,ok,
3C,549,b,0.645,1/m,ok,
3C,550,a,0.128,1/m,ok,
3C,550,b,0.644,1/m,ok,
3C,551,a,0.128,1/m,ok,
3C,551,b,0.644,1/m,ok,
3C,552,a,0.128,1/m,ok,
3C,552,b,0.644,1/m,ok,
3C,553,a,0.128,1/m,ok,
3C,553,b,0.643,1/m,ok,
3C,554,a,0.128,1/m,ok,
3C,554,b,0.643,1/m,ok,
3C,555,a,0.128,1/m,ok,
3C,555,b,0.643,1/m,ok,
3C,556,a,0.128,1/m,ok,
3C,556,b,0.642,1/m,ok,
3C,557,a,0.128,1/m,ok,
3C,557,b,0.642,1/m,ok,
3C,558,a,0.128,1/m,ok,
3C,558,b,0.641,1/m,ok,
3C,559,a,0.127,1/m,ok,
3C,559,b,0.641,1/m,ok,
3C,560,a,0.127,1/m,ok,
3C,560,b,0.641,1/m,ok,
3C,561,a,0.127,1/m,ok,
3C,561,b,0.64,1/m,ok,
3C,562,a,0.127,1/m,ok,
3C,562,b,0.64,1/m,ok,
3C,563,a,0.127,1/m,ok,
3C,563,b,0.64,1/m,ok,
3C,564,a,0.127,1/m,ok,
3C,564,b,0.639,1/m,ok,
3C,565,a,0.127,1/m,ok,
3C,565,b,0.639,1/m,ok,
3C,566,a,0.128,1/m,ok,
3C,566,b,0.639,1/m,ok,
3C,567,a,0.128,1/m,ok,
3C,567,b,0.638,1/m,ok,
3C,568,a,0.128,1/m,ok,
3C,568,b,0.638,1/m,ok,
3C,569,a,0.129,1/m,ok,
3C,569,b,0.638,1/m,ok,
3C,570,a,0.13,1/m,ok,
3C,570,b,0.637,1/m,ok,
3C,571,a,0.131,1/m,ok,
3C,571,b,0.637,1/m,ok,
3C,572,a,0.132,1/m,ok,
3C,572,b,0.637,1/m,ok,
3C,573,a,0.133,1/m,ok,
3C,573,b,0.636,1/m,ok,
3C,574,a,0.134,1/m,ok,
3C,574,b,0.636,1/m,ok,
3C,575,a,0.136,1/m,ok,
3C,575,b,0.636,1/m,ok,
3C,576,a,0.138,1/m,ok,
3C,576,b,0.635,1/m,ok,
3C,577,a,0.139,1/m,ok,
3C,577,b,0.635,1/m,ok,
3C,578,a,0.141,1/m,ok,
3C,578,b,0.635,1/m,ok,
3C,579,a,0.144,1/m,ok,
3C,579,b,0.634,1/m,ok,
3C,580,a,0.146,1/m,ok,
3C,580,b,0.634,1/m,ok,
3C,581,a,0.148,1/m,ok,
3C,581,b,0.634,1/m,ok,
3C,582,a,0.151,1/m,ok,
3C,582,b,0.633,1/m,ok,
3C,583,a,0.154,1/m,ok,
3C,583,b,0.633,1/m,ok,
3C,584,a,0.158,1/m,ok,
3C,584,b,0.633,1/m,ok,
3C,585,a,0.162,1/m,ok,
3C,585,b,0.632,1/m,ok,
3C,586,a,0.166,1/m,ok,
3C,586,b,0.632,1/m,ok,
3C,587,a,0.17,1/m,ok,
3C,587,b,0.632,1/m,ok,
3C,588,a,0.175,1/m,ok,
3C,588,b,0.631,1/m,ok,
3C,589,a,0.18,1/m,ok,
3C,589,b,0.631,1/m,ok,
3C,590,a,0.185,1/m,ok,
3C,590,b,0.631,1/m,ok,
3C,591,a,0.189,1/m,ok,
3C,591,b,0.63,1/m,ok,
3C,592,a,0.194,1/m,ok,
3C,592,b,0.63,1/m,ok,
3C,593,a,0.199,1/m,ok,
3C,593,b,0.63,1/m,ok,
3C,594,a,0.204,1/m,ok,
3C,594,b,0.629,1/m,ok,
3C,595,a,0.211,1/m,ok,
3C,595,b,0.629,1/m,ok,
3C,596,a,0.217,1/m,ok,
3C,596,b,0.629,1/m,ok,
3C,597,a,0.225,1/m,ok,
3C,597,b,0.628,1/m,ok,
3C,598,a,0.232,1/m,ok,
3C,598,b,0.628,1/m,ok,
3C,599,a,0.25,1/m,ok,
3C,599,b,0.628,1/m,ok,
3C,600,a,0.268,1/m,ok,
3C,600,b,0.627,1/m,ok,
3C,601,a,0.275,1/m,ok,
3C,601,b,0.627,1/m,ok,
3C,602,a,0.282,1/m,ok,
3C,602,b,0.627,1/m,ok,
3C,603,a,0.286,1/m,ok,
3C,603,b,0.626,1/m,ok,
3C,604,a,0.29,1/m,ok,
3C,604,b,0.626,1/m,ok,
3C,605,a,0.297,1/m,ok,
3C,605,b,0.626,1/m,ok,
3C,606,a,0.304,1/m,ok,
3C,606,b,0.625,1/m,ok,
3C,607,a,0.307,1/m,ok,
3C,607,b,0.625,1/m,ok,
3C,608,a,0.31,1/m,ok,
3C,608,b,0.625,1/m,ok,
3C,609,a,0.312,1/m,ok,
3C,609,b,0.624,1/m,ok,
3C,610,a,0.314,1/m,ok,
3C,610,b,0.624,1/m,ok,
3C,611,a,0.316,1/m,ok,
3C,611,b,0.624,1/m,ok,
3C,612,a,0.317,1/m,ok,
3C,612,b,0.624,1/m,ok,
3C,613,a,0.319,1/m,ok,
3C,613,b,0.623,1/m,ok,
3C,614,a,0.32,1/m,ok,
3C,614,b,0.623,1/m,ok,
3C,615,a,0.321,1/m,ok,
3C,615,b,0.623,1/m,ok,
3C,616,a,0.323,1/m,ok,
3C,616,b,0.622,1/m,ok,
3C,617,a,0.324,1/m,ok,
3C,617,b,0.622,1/m,ok,
3C,618,a,0.325,1/m,ok,
3C,618,b,0.622,1/m,ok,
3C,619,a,0.326,1/m,ok,
3C,619,b,0.621,1/m,ok,
3C,620,a,0.328,1/m,ok,
3C,620,b,0.621,1/m,ok,
3C,621,a,0.329,1/m,ok,
3C,621,b,0.621,1/m,ok,
3C,622,a,0.331,1/m,ok,
3C,622,b,0.62,1/m,ok,
3C,623,a,0.332,1/m,ok,
3C,623,b,0.62,1/m,ok,
3C,624,a,0.333,1/m,ok,
3C,624,b,0.62,1/m,ok,
3C,625,a,0.335,1/m,ok,
3C,625,b,0.62,1/m,ok,
3C,626,a,0.336,1/m,ok,
3C,626,b,0.619,1/m,ok,
3C,627,a,0.338,1/m,ok,
3C,627,b,0.619,1/m,ok,
3C,628,a,0.339,1/m,ok,
3C,628,b,0.619,1/m,ok,
3C,629,a,0.341,1/m,ok,
3C,629,b,0.618,1/m,ok,
3C,630,a,0.343,1/m,ok,
3C,630,b,0.618,1/m,ok,
3C,631,a,0.344,1/m,ok,
3C,631,b,0.618,1/m,ok,
3C,632,a,0.346,1/m,ok,
3C,632,b,0.617,1/m,ok,
3C,633,a,0.347,1/m,ok,
3C,633,b,0.617,1/m,ok,
3C,634,a,0.348,1/m,ok,
3C,634,b,0.617,1/m,ok,
3C,635,a,0.35,1/m,ok,
3C,635,b,0.617,1/m,ok,
3C,636,a,0.351,1/m,ok,
3C,636,b,0.616,1/m,ok,
3C,637,a,0.353,1/m,ok,
3C,637,b,0.616,1/m,ok,
3C,638,a,0.355,1/m,ok,
3C,638,b,0.616,1/m,ok,
3C,639,a,0.357,1/m,ok,
3C,639,b,0.615,1/m,ok,
3C,640,a,0.358,1/m,ok,
3C,640,b,0.615,1/m,ok,
3C,641,a,0.36,1/m,ok,
3C,641,b,0.615,1/m,ok,
3C,642,a,0.361,1/m,ok,
3C,642,b,0.614,1/m,ok,
3C,643,a,0.363,1/m,ok,
3C,643,b,0.614,1/m,ok,
3C,644,a,0.365,1/m,ok,
3C,644,b,0.614,1/m,ok,
3C,645,a,0.367,1/m,ok,
3C,645,b,0.614,1/m,ok,
3C,646,a,0.369,1/m,ok,
3C,646,b,0.613,1/m,ok,
3C,647,a,0.371,1/m,ok,
3C,647,b,0.613,1/m,ok,
3C,648,a,0.373,1/m,ok,
3C,648,b,0.613,1/m,ok,
3C,649,a,0.376,1/m,ok,
3C,649,b,0.612,1/m,ok,
3C,650,a,0.379,1/m,ok,
3C,650,b,0.612,1/m,ok,
3C,651,a,0.381,1/m,ok,
3C,651,b,0.612,1/m,ok,
3C,652,a,0.384,1/m,ok,
3C,652,b,0.612,1/m,ok,
3C,653,a,0.388,1/m,ok,
3C,653,b,0.611,1/m,ok,
3C,654,a,0.391,1/m,ok,
3C,654,b,0.611,1/m,ok,
3C,655,a,0.397,1/m,ok,
3C,655,b,0.611,1/m,ok,
3C,656,a,0.402,1/m,ok,
3C,656,b,0.61,1/m,ok,
3C,657,a,0.41,1/m,ok,
3C,657,b,0.61,1/m,ok,
3C,658,a,0.418,1/m,ok,
3C,658,b,0.61,1/m,ok,
3C,659,a,0.427,1/m,ok,
3C,659,b,0.61,1/m,ok,
3C,660,a,0.437,1/m,ok,
3C,660,b,0.609,1/m,ok,
3C,661,a,0.446,1/m,ok,
3C,661,b,0.609,1/m,ok,
3C,662,a,0.456,1/m,ok,
3C,662,b,0.609,1/m,ok,
3C,663,a,0.462,1/m,ok,
3C,663,b,0.608,1/m,ok,
3C,664,a,0.469,1/m,ok,
3C,664,b,0.608,1/m,ok,
3C,665,a,0.474,1/m,ok,
3C,665,b,0.608,1/m,ok,
3C,666,a,0.479,1/m,ok,
3C,666,b,0.608,1/m,ok,
3C,667,a,0.483,1/m,ok,
3C,667,b,0.607,1/m,ok,
3C,668,a,0.487,1/m,ok,
3C,668,b,0.607,1/m,ok,
3C,669,a,0.49,1/m,ok,
3C,669,b,0.607,1/m,ok,
3C,670,a,0.493,1/m,ok,
3C,670,b,0.607,1/m,ok,
3C,671,a,0.495,1/m,ok,
3C,671,b,0.606,1/m,ok,
3C,672,a,0.498,1/m,ok,
3C,672,b,0.606,1/m,ok,
3C,673,a,0.499,1/m,ok,
3C,673,b,0.606,1/m,ok,
3C,674,a,0.501,1/m,ok,
3C,674,b,0.605,1/m,ok,
3C,675,a,0.503,1/m,ok,
3C,675,b,0.605,1/m,ok,
3C,676,a,0.505,1/m,ok,
3C,676,b,0.605,1/m,ok,
3C,677,a,0.506,1/m,ok,
3C,677,b,0.605,1/m,ok,
3C,678,a,0.507,1/m,ok,
3C,678,b,0.604,1/m,ok,
3C,679,a,0.507,1/m,ok,
3C,679,b,0.604,1/m,ok,
3C,680,a,0.508,1/m,ok,
3C,680,b,0.604,1/m,ok,
3C,681,a,0.509,1/m,ok,
3C,681,b,0.604,1/m,ok,
3C,682,a,0.509,1/m,ok,
3C,682,b,0.603,1/m,ok,
3C,683,a,0.51,1/m,ok,
3C,683,b,0.603,1/m,ok,
3C,684,a,0.51,1/m,ok,
3C,684,b,0.603,1/m,ok,
3C,685,a,0.511,1/m,ok,
3C,685,b,0.602,1/m,ok,
3C,686,a,0.512,1/m,ok,
3C,686,b,0.602,1/m,ok,
3C,687,a,0.514,1/m,ok,
3C,687,b,0.602,1/m,ok,
3C,688,a,0.516,1/m,ok,
3C,688,b,0.602,1/m,ok,
3C,689,a,0.518,1/m,ok,
3C,689,b,0.601,1/m,ok,
3C,690,a,0.521,1/m,ok,
3C,690,b,0.601,1/m,ok,
3C,691,a,0.525,1/m,ok,
3C,691,b,0.601,1/m,ok,
3C,692,a,0.529,1/m,ok,
3C,692,b,0.601,1/m,ok,
3C,693,a,0.535,1/m,ok,
3C,693,b,0.6,1/m,ok,
3C,694,a,0.541,1/m,ok,
3C,694,b,0.6,1/m,ok,
3C,695,a,0.548,1/m,ok,
3C,695,b,0.6,1/m,ok,
3C,696,a,0.555,1/m,ok,
3C,696,b,0.6,1/m,ok,
3C,697,a,0.565,1/m,ok,
3C,697,b,0.599,1/m,ok,
3C,698,a,0.575,1/m,ok,
3C,698,b,0.599,1/m,ok,
3C,699,a,0.586,1/m,ok,
3C,699,b,0.599,1/m,ok,
3C,700,a,0.598,1/m,ok,
3C,700,b,0.599,1/m,ok,
3C,701,a,0.61,1/m,ok,
3C,701,b,0.598,1/m,ok,
3C,702,a,0.622,1/m,ok,
3C,702,b,0.598,1/m,ok,
3C,703,a,0.636,1/m,ok,
3C,703,b,0.598,1/m,ok,
3C,704,a,0.651,1/m,ok,
3C,704,b,0.597,1/m,ok,
3C,705,a,0.665,1/m,ok,
3C,705,b,0.597,1/m,ok,
3C,706,a,0.68,1/m,ok,
3C,706,b,0.597,1/m,ok,
3C,707,a,0.697,1/m,ok,
3C,707,b,0.597,1/m,ok,
3C,708,a,0.714,1/m,ok,
3C,708,b,0.596,1/m,ok,
3C,709,a,0.734,1/m,ok,
3C,709,b,0.596,1/m,ok,
3C,710,a,0.754,1/m,ok,
3C,710,b,0.596,1/m,ok,
3C,711,a,0.777,1/m,ok,
3C,711,b,0.596,1/m,ok,
3C,712,a,0.799,1/m,ok,
3C,712,b,0.595,1/m,ok,
3C,713,a,0.826,1/m,ok,
3C,713,b,0.595,1/m,ok,
3C,714,a,0.852,1/m,ok,
3C,714,b,0.595,1/m,ok,
3C,715,a,0.884,1/m,ok,
3C,715,b,0.595,1/m,ok,
3C,716,a,0.917,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,716,b,0.594,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,717,a,0.955,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,717,b,0.594,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,718,a,0.993,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,718,b,0.594,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,719,a,1.03,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,719,b,0.594,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,720,a,1.08,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,720,b,0.593,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,721,a,1.13,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,721,b,0.593,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,722,a,1.17,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,722,b,0.593,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,723,a,1.22,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,723,b,0.593,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,724,a,1.27,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,724,b,0.592,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,725,a,1.32,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,725,b,0.592,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,726,a,1.38,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,726,b,0.592,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,727,a,1.43,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,727,b,0.592,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,728,a,1.49,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,728,b,0.591,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,729,a,1.56,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,729,b,0.591,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,730,a,1.63,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,730,b,0.591,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,731,a,1.71,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,731,b,0.591,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
